Species,Common name,Review ID,Zotero ID,Method,Site ID,Longitude,Latitude,Radius,Site Location,Sampling,#IDs,#routes,#conns,Years,Months start,Months end,Months sampled,Activities,Comments,,,
DECO,Leatherback,WDR6IREI_Stewart_etal_2016_Deco,WDR6IREI,G,O,-79.1249,32.0047,5,South Atlantic Bight,mtDNA,,,,2002; 2003; 2004; 2005; 2006; 2007; 2008; 2009; 2010; 2011; 2012,,,JAN,OBS,,,,
DECO,Leatherback,WDR6IREI_Stewart_etal_2016_Deco,WDR6IREI,G,P,-72.608,29.1476,10,Sargasso,mtDNA,,,,2002; 2003; 2004; 2005; 2006; 2007; 2008; 2009; 2010; 2011; 2012,,,JAN,OBS,,,,
DECO,Leatherback,WDR6IREI_Stewart_etal_2016_Deco,WDR6IREI,G,Q,-40.1446,-19.9868,5,Brazil,microsatellite,,,,,,,,OBS,,,,
DECO,Leatherback,WDR6IREI_Stewart_etal_2016_Deco,WDR6IREI,G,R,-83.2544,10.1962,1,Costa Rica,microsatellite,,,,,,,,OBS,,,,
DECO,Leatherback,WDR6IREI_Stewart_etal_2016_Deco,WDR6IREI,G,S,-80.0537,26.8841,5,Florida,microsatellite,,,,,,,,OBS,,,,
DECO,Leatherback,WDR6IREI_Stewart_etal_2016_Deco,WDR6IREI,G,T,-64.8389,17.7618,1,St. Croix,microsatellite,,,,,,,,OBS,,,,
DECO,Leatherback,WDR6IREI_Stewart_etal_2016_Deco,WDR6IREI,G,U,-53.4871,5.5863,1,French Guiana,microsatellite,,,,,,,,OBS,,,,
DECO,Leatherback,WDR6IREI_Stewart_etal_2016_Deco,WDR6IREI,G,V,-61.3015,10.7963,1,Trinidad,microsatellite,,,,,,,,OBS,,,,
DECO,Leatherback,WDR6IREI_Stewart_etal_2016_Deco,WDR6IREI,G,W,-40,-20,5,Brazil,mtDNA,,,,,,,,OBS,,,,
DECO,Leatherback,WDR6IREI_Stewart_etal_2016_Deco,WDR6IREI,G,X,-79,19,10,Costa Rica; Florida,mtDNA,,,,,,,,OBS,,,,
DECO,Leatherback,WDR6IREI_Stewart_etal_2016_Deco,WDR6IREI,G,Y,-57,7,10,Trinidad; French Guiana,mtDNA,,,,,,,,OBS,,,,
DECO,Leatherback,WDR6IREI_Stewart_etal_2016_Deco,WDR6IREI,G,Z,-65,17.5,1,St. Croix,mtDNA,,,,,,,,OBS,,,,
DECO,Leatherback,WPG4QE3X_Fossette_etal_2008_Deco,WPG4QE3X,T,A,-53.9,5.7,1,"Awala-Yalimapo Beach, French Guiana (5.7, -53.9)",Argos,6,2,,2005,JUL,JUL,,NES,,,,
DECO,Leatherback,WPG4QE3X_Fossette_etal_2008_Deco,WPG4QE3X,T,B,-30.8535,36.3016,10,Near Azores Islands,Argos,5,1,,2005,(UNK),NOV,,FEE,,,,
DECO,Leatherback,WPG4QE3X_Fossette_etal_2008_Deco,WPG4QE3X,T,C,-75.0377,37.0145,5,Northeastern US Coast,Argos,2,1,,2005,(UNK),NOV,,FEE,,,,
DECO,Leatherback,WUEEPEBA_Morreale_etal_1996_Deco,WUEEPEBA,T,A,-85.8383,10.3167,1,"Playa Grande, Costa Rica (0.316667, -85.838333)",Argos,9,1,,1992; 1993; 1994; 1995,JAN,JAN,,NES,,,,
DECO,Leatherback,WUEEPEBA_Morreale_etal_1996_Deco,WUEEPEBA,T,B,-88.9,2,5,Along the Cocos Ridge,Argos,9,2,,1992; 1993; 1994; 1995,JAN,JAN; FEB; MAR; (UNK),,MIG,,,,
DECO,Leatherback,WUEEPEBA_Morreale_etal_1996_Deco,WUEEPEBA,T,C,-92,-8,5,Past the Galapagos Islands,Argos,5,1,,1992; 1994; 1995,(UNK),MAR; APR,,MIG,,,,
DECO,Leatherback,WX8XWGWZ_Shillinger_etal_2010_Deco,WX8XWGWZ,T,A,-85.85,10.3333,1,"Playa Grande, Costa Rica (85.82??W, 10.31?? N)",Argos,47,,2,2004; 2005; 2007,JAN; FEB,JAN; FEB,,NES,,,,
DECO,Leatherback,WX8XWGWZ_Shillinger_etal_2010_Deco,WX8XWGWZ,T,B,-86.5102,9.7112,1,"Parque Nacional Marino Las Baulas, offshore from Costa Rica",Argos,47,,2,2004; 2005; 2007,(UNK),JAN; FEB; MAR; APR,,OBS,,,,
DECO,Leatherback,ZXH7MA98_Bailey_etal_2008_Deco,ZXH7MA98,T,A,-85.8383,10.3167,1,"Playa Grande, Costa Rica",Argos,47,1,,2004; 2005; 2007,JAN; FEB; (UNK),JAN; FEB; (UNK),,NES,,,,
DECO,Leatherback,ZXH7MA98_Bailey_etal_2008_Deco,ZXH7MA98,T,B,-86.21,10.34,1,"Above 10.34 N, coastal waters near Costa Rica",Argos,47,2,,2004; 2005; 2007,(UNK),(UNK),,OBS,,,,
DECO,Leatherback,ZXH7MA98_Bailey_etal_2008_Deco,ZXH7MA98,T,C,-103.3,-8.27,1,"Between 10.34 N, 86.21 W and 8.27 S, 103.30 W",Argos,47,2,,2004; 2005; 2007,(UNK),(UNK),,MIG,,,,
DECO,Leatherback,ZXH7MA98_Bailey_etal_2008_Deco,ZXH7MA98,T,D,-100,-37.69,10,"Below 8.27 S, 103.30 W",Argos,47,1,,2004; 2005; 2007,MAR; APR; (UNK),(UNK),,FEE,,,,
ERIM,Hawksbill,463M2S29_Stringell_etal_2015_Erim,463M2S29,G,A,-71.51,21.72,1,waters of Turks and Caicos Islands,mtDNA; SATELLITE TAG (ARGOS),6,,,2009; 2010,,,JAN,BRE; FEE,,,,
ERIM,Hawksbill,463M2S29_Stringell_etal_2015_Erim,463M2S29,T,A,-71.51,21.72,1,waters of Turks and Caicos Islands,mtDNA; SATELLITE TAG (ARGOS),6,,,2009; 2010; 2011; 2012; 2013,JUL; SEP; OCT,MAY; JUL; AUG; OCT,,BRE; FEE; NES,,,,
ERIM,Hawksbill,463M2S29_Stringell_etal_2015_Erim,463M2S29,O,B,-71.51,21.72,1,Turks and Caicos Islands,SIGHTINGS (NO TAG/SAMPLE),56,,,2009; 2010,JAN; FEB; MAR; APR; MAY; JUN; JUL; AUG; SEP; OCT; NOV; DEC; (UNK),JAN; FEB; MAR; APR; MAY; JUN; JUL; AUG; SEP; OCT; NOV; DEC; (UNK),,NES,,,,
ERIM,Hawksbill,463M2S29_Stringell_etal_2015_Erim,463M2S29,MR,C,-71.51,21.72,1,waters of Turks and Caicos Islands,PASSIVE INTEGRATED TRANSPONDER (PIT); SIGHTINGS (NO TAG/SAMPLE),19,,1,2009; 2010,FEB; MAR; MAY; JUL; SEP; OCT; NOV; DEC; (UNK),FEB; MAR; MAY; JUL; SEP; OCT; NOV; DEC; (UNK),,OBS,,,,
ERIM,Hawksbill,463M2S29_Stringell_etal_2015_Erim,463M2S29,O,C,-71.51,21.72,1,waters of Turks and Caicos Islands,PASSIVE INTEGRATED TRANSPONDER (PIT); SIGHTINGS (NO TAG/SAMPLE),19,,1,2009; 2010,FEB; MAR; MAY; JUL; SEP; OCT; NOV; DEC; (UNK),FEB; MAR; MAY; JUL; SEP; OCT; NOV; DEC; (UNK),,OBS,,,,
ERIM,Hawksbill,463M2S29_Stringell_etal_2015_Erim,463M2S29,MR,D,-59.65,13.2,1,Barbados,BANDING,2,,1,2008,OCT,OCT,,NES,,,,
ERIM,Hawksbill,463M2S29_Stringell_etal_2015_Erim,463M2S29,G,E,-79.26,22.4,5,Cuban rookeries,mtDNA,,,,2009,,,JAN,OBS,,,,
ERIM,Hawksbill,463M2S29_Stringell_etal_2015_Erim,463M2S29,G,F,-61.88,17.09,1,"Antigua, US Virgin
 Islands",mtDNA,,,,2009,,,JAN,OBS,,,,
ERIM,Hawksbill,463M2S29_Stringell_etal_2015_Erim,463M2S29,G,G,-64.61,18.45,1,British Virgin Islands (BVI),mtDNA,,,,2009,,,JAN,OBS,,,,
ERIM,Hawksbill,463M2S29_Stringell_etal_2015_Erim,463M2S29,G,H,-62.23,16.75,1,rookeries of Montserrat,mtDNA,,,,2009,,,JAN,OBS,,,,
ERIM,Hawksbill,4GPGZBJV_Okuyama_etal_2010_Erim,4GPGZBJV,O,A,124.02,24.3,1,"Yaeyama Islands, southwestern Japan",SIGHTINGS (NO TAG/SAMPLE),6,,,2005,(UNK),(UNK),,OBS,,,,
ERIM,Hawksbill,4GPGZBJV_Okuyama_etal_2010_Erim,4GPGZBJV,T,B,124.31,24.6,1,"north part of Ishigaki Island, Yaeyama Islands, Japan",ACOUSTIC/SONIC TAG (TELEMETRY),11,,,2005; 2006,JAN; APR,FEB; APR; MAY; JUN; JUL,,NUR,,,,
ERIM,Hawksbill,4VI35KI8_Jackson_etal_2010_Erim,4VI35KI8,T,A,-87.6,17.2,1,"Long Caye, Lighthouse Reef Atoll, Belize (17.200000, -87.600000); Central Light House Reef Atoll, Belize (17.250000, -87.566667)",ACOUSTIC/SONIC TAG (TELEMETRY),11,,,,(UNK),(UNK),,FEE,,,,
ERIM,Hawksbill,78DHMPUG_Hawkes_etal_2012_Erim,78DHMPUG,T,A,-68.64,18.12,1,"Saona Island, Dominican Republic; Jaragua National Park, Dominican Republic; San Pedro de Macoris, Dominican Republic",Argos,11,6,,2008; 2009,AUG; SEP; OCT; NOV; DEC,AUG; SEP; OCT; NOV; DEC,,NES,,,,
ERIM,Hawksbill,78DHMPUG_Hawkes_etal_2012_Erim,78DHMPUG,T,B,-70,18.39,1,Domincan Republic waters,Argos,3,1,,2008; 2009,OCT; NOV,FEB,,FEE,,,,
ERIM,Hawksbill,78DHMPUG_Hawkes_etal_2012_Erim,78DHMPUG,T,C,-82.74,15.17,1,Honduran waters,Argos,2,1,,2009,AUG,DEC,,FEE,,,,
ERIM,Hawksbill,78DHMPUG_Hawkes_etal_2012_Erim,78DHMPUG,T,D,-82.89,13.7,1,Nicaragua waters,Argos,5,3,,2008; 2009,(UNK),MAR; DEC; (UNK),,FEE,,,,
ERIM,Hawksbill,78DHMPUG_Hawkes_etal_2012_Erim,78DHMPUG,T,E,-71.51,21.72,1,Turks & Caicos waters,Argos,2,2,,2008,(UNK),(UNK),,OBS,,,,
ERIM,Hawksbill,78DHMPUG_Hawkes_etal_2012_Erim,78DHMPUG,T,F,-74.22,22.48,1,Bahamas,Argos,2,1,,2008,(UNK),NOV,,FEE,,,,
ERIM,Hawksbill,78DHMPUG_Hawkes_etal_2012_Erim,78DHMPUG,T,G,-67.4,17.96,1,Puerto Rican waters,Argos,2,1,,2008,DEC,DEC,,OBS,,,,
ERIM,Hawksbill,78DHMPUG_Hawkes_etal_2012_Erim,78DHMPUG,T,H,-77.06,17.78,1,Jamaican waters,Argos,2,1,,2008,(UNK),OCT,,OBS,,,,
ERIM,Hawksbill,78DHMPUG_Hawkes_etal_2012_Erim,78DHMPUG,T,I,-70,18.39,1,Waters near Dominican Republic nesting beaches,Argos,4,2,,2009,(UNK),(UNK),,OBS,,,,
ERIM,Hawksbill,7XBHJU2U_Troeng_etal_2005_Erim,7XBHJU2U,MR,A,-83.5,10.5,1,"Tortuguero, Costa Rica",FLIPPER TAG; mitochondrial DNA; SATELLITE TAG (ARGOS),398,2,4,1956; 1957; 1958; 1959; 1960; 1961; 1962; 1963; 1964; 1965; 1966; 1967; 1968; 1969; 1970; 1971; 1972; 1973; 1974; 1975; 1976; 1977; 1978; 1979; 1980; 1981; 1982; 1983; 1984; 1985; 1986; 1987; 1988; 1989; 1990; 1991; 1992; 1993; 1994; 1995; 1996; 1997; 1998; 1999; 2000; 2001; 2002; 2003,JUL; (UNK),JUL; (UNK),,NES,,,,
ERIM,Hawksbill,7XBHJU2U_Troeng_etal_2005_Erim,7XBHJU2U,T,A,-83.5,10.5,1,"Tortuguero, Costa Rica",FLIPPER TAG; mitochondrial DNA; SATELLITE TAG (ARGOS),398,2,4,1956; 1957; 1958; 1959; 1960; 1961; 1962; 1963; 1964; 1965; 1966; 1967; 1968; 1969; 1970; 1971; 1972; 1973; 1974; 1975; 1976; 1977; 1978; 1979; 1980; 1981; 1982; 1983; 1984; 1985; 1986; 1987; 1988; 1989; 1990; 1991; 1992; 1993; 1994; 1995; 1996; 1997; 1998; 1999; 2000; 2001; 2002; 2003,JUL; (UNK),JUL; (UNK),,NES,,,,
ERIM,Hawksbill,7XBHJU2U_Troeng_etal_2005_Erim,7XBHJU2U,MR,B,-83.1205,10.1251,1,Costa Rica,FLIPPER TAG; mitochondrial DNA,9,,1,,(UNK),(UNK),,OBS,,,,
ERIM,Hawksbill,7XBHJU2U_Troeng_etal_2005_Erim,7XBHJU2U,MR,C,-86.084638,16.356255,1,"Guanaja Island, Bay Islands, Honduras",FLIPPER TAG; mitochondrial DNA,2,,1,,(UNK),(UNK),,OBS,,,,
ERIM,Hawksbill,7XBHJU2U_Troeng_etal_2005_Erim,7XBHJU2U,MR,D,-83.02,15.02,1,coral reefs in eastern Hondurus/northern Nicaragua,FLIPPER TAG; mitochondrial DNA,7,,1,,(UNK),(UNK),,OBS,,,,
ERIM,Hawksbill,7XBHJU2U_Troeng_etal_2005_Erim,7XBHJU2U,MR,E,-83.5,12.35,1,coral reefs in central Nicaragua,FLIPPER TAG,6,,1,,(UNK),(UNK),,OBS,,,,
ERIM,Hawksbill,7XBHJU2U_Troeng_etal_2005_Erim,7XBHJU2U,T,F,-83.5,10.5,1,"nearshore area within 30km of the Tortuguero beach, Costa Rica",SATELLITE TAG (ARGOS),2,2,,2000,JUL,AUG,,OBS,,,,
ERIM,Hawksbill,7XBHJU2U_Troeng_etal_2005_Erim,7XBHJU2U,T,G,-83.5,12.35,1,"Man O' War Cay, central Nicaragua",SATELLITE TAG (ARGOS),2,1,,2000,AUG,DEC,,FEE,,,,
ERIM,Hawksbill,7XBHJU2U_Troeng_etal_2005_Erim,7XBHJU2U,T,H,-83.02,15.02,1,between Miskito Cays and northern Nicaragua mainland,SATELLITE TAG (ARGOS),2,1,,2000; 2001,AUG,NOV,,FEE,,,,
ERIM,Hawksbill,8KCPZC7H_Berube_etal_2012_Erim,8KCPZC7H,MR,A,-86.29,16.4,1,"Port Royal, Roatan, Honduras",Argos; Flipper,7,,,2007; 2008,JUL,AUG; SEP,,FEE,,,,
ERIM,Hawksbill,8KCPZC7H_Berube_etal_2012_Erim,8KCPZC7H,T,A,-86.29,16.4,1,"Port Royal, Roatan, Honduras",Argos; Flipper,7,,,2007; 2008,JUL,AUG; SEP,,FEE,,,,
ERIM,Hawksbill,E6KZ7S6D_Chaloupka_and_Limpus_1997_Erim,E6KZ7S6D,MR,A,151.7,-21.18,5,southern Great Barrier Reef,Flipper,45,,,1974; 1975; 1976; 1977; 1978; 1979; 1980; 1981; 1982; 1983; 1984; 1985; 1986; 1987; 1988; 1989; 1990; 1991,(UNK),(UNK),,FEE,,,,
ERIM,Hawksbill,EP4Q5N9B_Van_Dam_etal_2008_Erim,EP4Q5N9B,T,A,-67.933,18.083,1,"Mona Island, Puerto Rico (18.083, -67.933)",SATELLITE TAG (ARGOS),16,11,,1998; 2002; 2003; 2004,AUG; SEP; OCT; NOV,APR; AUG; SEP; OCT; NOV; DEC; (UNK),,BRE; NES; OBS,,,,
ERIM,Hawksbill,EP4Q5N9B_Van_Dam_etal_2008_Erim,EP4Q5N9B,T,B,-62.874,18.009,1,"St. Barthelemy Channel, French West Indies (18.009, -62.874)",SATELLITE TAG (ARGOS),2,1,,1998; 1999; 2000,DEC,JUL,,FEE,,,,
ERIM,Hawksbill,EP4Q5N9B_Van_Dam_etal_2008_Erim,EP4Q5N9B,T,C,-83.01,14.53,1,"Nicaragua (16.056, -81.551)",SATELLITE TAG (ARGOS),2,1,,1999; 2000,JAN,MAY,,FEE,,,,
ERIM,Hawksbill,EP4Q5N9B_Van_Dam_etal_2008_Erim,EP4Q5N9B,T,D,-68.67,18.11,1,"Saona Island, Dominican Republic",SATELLITE TAG (ARGOS),3,3,,1998; 2003,(UNK),(UNK),,BRE,,,,
ERIM,Hawksbill,EP4Q5N9B_Van_Dam_etal_2008_Erim,EP4Q5N9B,T,E,-81.551,16.056,1,"Rosalind Bank, Honduras (16.056, -81.551)",SATELLITE TAG (ARGOS),2,1,,1999; 2000,FEB,JUL,,FEE,,,,
ERIM,Hawksbill,EP4Q5N9B_Van_Dam_etal_2008_Erim,EP4Q5N9B,T,F,-72,21.231,1,"Caicos Banks, Turks and Caicos Islands (21.231, -72.004)",SATELLITE TAG (ARGOS),2,1,,1998; 1999; 2000,DEC,FEB,,FEE,,,,
ERIM,Hawksbill,EP4Q5N9B_Van_Dam_etal_2008_Erim,EP4Q5N9B,T,G,-65.103,18.276,1,"Sail Rock, USVI (18.710, -64.476)",SATELLITE TAG (ARGOS),2,1,,2003; 2004,DEC,JAN,,FEE,,,,
ERIM,Hawksbill,EP4Q5N9B_Van_Dam_etal_2008_Erim,EP4Q5N9B,T,H,-64.476,18.71,1,"Aregada, British Virgin Islands (18.710, -64.476)",SATELLITE TAG (ARGOS),2,1,,2004; 2005,NOV,FEB,,FEE,,,,
ERIM,Hawksbill,EP4Q5N9B_Van_Dam_etal_2008_Erim,EP4Q5N9B,T,I,-67.373,18.164,1,West Coast Puerto Rico,SATELLITE TAG (ARGOS),4,2,,2002; 2003; 2004; 2005,OCT; NOV,MAR; MAY; AUG,,FEE,,,,
ERIM,Hawksbill,EP4Q5N9B_Van_Dam_etal_2008_Erim,EP4Q5N9B,T,J,-66.47,17.83,1,"South Central Coast, Puerto Rico",SATELLITE TAG (ARGOS),2,2,,2002; 2003,NOV,OCT,,FEE,,,,
ERIM,Hawksbill,EP4Q5N9B_Van_Dam_etal_2008_Erim,EP4Q5N9B,T,K,-71.601,17.525,1,"Isla Benta, Dominican Republic (17.525, -71.601)",SATELLITE TAG (ARGOS),2,1,,2003,OCT,DEC,,FEE,,,,
ERIM,Hawksbill,EP4Q5N9B_Van_Dam_etal_2008_Erim,EP4Q5N9B,T,L,-67.9,18.16,1,Monita Island,SATELLITE TAG (ARGOS),3,1,,2004; 2005,OCT; NOV,JAN,,FEE,,,,
ERIM,Hawksbill,EQ48D56S_Meylan_etal_2011_Erim,EQ48D56S,MR,A,-64.78,32.34,1,"Bermuda Platform, Bermuda",BANDING; PASSIVE INTEGRATED TRANSPONDER (PIT),69,,1,1970; 1971; 1972; 1973; 1974; 1975; 1976; 1977; 1978; 1979; 1980; 1981; 1982; 1983; 1984; 1985; 1986; 1987; 1988; 1989; 1990; 1991; 1992; 1993; 1994; 1995; 1996; 1997; 1998; 1999; 2000; 2001; 2002; 2003; 2004; 2005,(UNK),(UNK),,FEE,,,,
ERIM,Hawksbill,EQ48D56S_Meylan_etal_2011_Erim,EQ48D56S,MR,B,-81.87,9.01,1,"Western Ensenada Anita, Secretary, Panama",BANDING; PASSIVE INTEGRATED TRANSPONDER (PIT),8,,,,(UNK),(UNK),,FEE,,,,
ERIM,Hawksbill,EQ48D56S_Meylan_etal_2011_Erim,EQ48D56S,MR,C,-82.04,9.26,1,"Zapatilla Cays, Panama",BANDING; PASSIVE INTEGRATED TRANSPONDER (PIT),30,,,,(UNK),(UNK),,FEE,,,,
ERIM,Hawksbill,EQ48D56S_Meylan_etal_2011_Erim,EQ48D56S,MR,D,-61.58,12.22,1,"Sandy Island, Grenada",BANDING,2,,1,,(UNK),(UNK),,OBS,,,,
ERIM,Hawksbill,FT7BJSEV_Scales_etal_2011_Erim,FT7BJSEV,T,A,-87.59,17.2,1,"Long Caye, Belize",Acoustic telemetry,18,,,2009; 2010,(UNK),(UNK),,FEE,,,,
ERIM,Hawksbill,FT7BJSEV_Scales_etal_2011_Erim,FT7BJSEV,O,B,-87.54,17.29,1,Lighthouse Reef Atoll,Sightings,,,,2010,(UNK),(UNK),,FEE,,,,
ERIM,Hawksbill,GGRUCXJQ_Marcovaldi_etal_2012_Erim,GGRUCXJQ,T,A,-37.5,-11.9,1,"Praia do Forte, northern Bahia coast, Brazil",SATELLITE TAG (ARGOS),2,1,,2005,FEB,FEB,,NES,,,,
ERIM,Hawksbill,GGRUCXJQ_Marcovaldi_etal_2012_Erim,GGRUCXJQ,T,B,-38.12,-12.7,1,"Jacuipe, northern Bahia coast, Brazil",SATELLITE TAG (ARGOS),3,1,,2005,FEB; MAR,FEB; MAR,,NES,,,,
ERIM,Hawksbill,GGRUCXJQ_Marcovaldi_etal_2012_Erim,GGRUCXJQ,T,C,-38.06,-12.65,1,"Guarajuba, northern Bahia coast, Brazil",SATELLITE TAG (ARGOS),5,1,,2005; 2007,MAR; APR; DEC,MAR; APR; DEC,,NES,,,,
ERIM,Hawksbill,GGRUCXJQ_Marcovaldi_etal_2012_Erim,GGRUCXJQ,T,D,-38.27,-12.87,1,"Busca Vida, northern Bahia coast, Brazil",SATELLITE TAG (ARGOS),2,1,,2007,JAN,JAN,,NES,,,,
ERIM,Hawksbill,GGRUCXJQ_Marcovaldi_etal_2012_Erim,GGRUCXJQ,T,E,-38.13,-12.74,1,"Santa Maria, northern Bahia coast, Brazil",SATELLITE TAG (ARGOS),2,1,,2005,MAR,MAR,,NES,,,,
ERIM,Hawksbill,GGRUCXJQ_Marcovaldi_etal_2012_Erim,GGRUCXJQ,T,F,-37.5,-11.99,1,"northern coast of Bahia, Brazil",SATELLITE TAG (ARGOS),10,9,,2005; 2007,JAN; FEB; MAR; APR; DEC,JAN; MAR; APR; MAY,,OBS,,,,
ERIM,Hawksbill,GGRUCXJQ_Marcovaldi_etal_2012_Erim,GGRUCXJQ,T,G,-37.5,-11.9,1,"Bahia, Brazil (-11.9, -37.5)",SATELLITE TAG (ARGOS),4,1,,2005; 2006; 2007; 2008,JAN; MAR,JAN; OCT; DEC,,FEE,,,,
ERIM,Hawksbill,GGRUCXJQ_Marcovaldi_etal_2012_Erim,GGRUCXJQ,T,H,-35.4,-9.6,1,"Alagoas, Brazil (-9.6, -35.4)",SATELLITE TAG (ARGOS),3,1,,2005; 2007; 2008; 2009,APR; JUN,MAR; NOV,,FEE,,,,
ERIM,Hawksbill,GGRUCXJQ_Marcovaldi_etal_2012_Erim,GGRUCXJQ,T,I,-36,-14,1,"Vit??ria-Trindade seamount chain ~(-14, -36)",SATELLITE TAG (ARGOS),2,1,,2005,JUN,JUN,,MIG,,,,
ERIM,Hawksbill,GGRUCXJQ_Marcovaldi_etal_2012_Erim,GGRUCXJQ,T,J,-35,-21,1,"~(-21, -35)",SATELLITE TAG (ARGOS),2,1,,2005,MAR,MAR,,MIG,,,,
ERIM,Hawksbill,H282V6AX_Adnyana_etal_2008_Erim,H282V6AX,MR,A,118.12,5.83,1,"Sandakan, Sabah Park, Malaysia",PASSIVE INTEGRATED TRANSPONDER (PIT),4,,1,,(UNK),(UNK),,NES,,,,
ERIM,Hawksbill,H282V6AX_Adnyana_etal_2008_Erim,H282V6AX,MR,B,118.2,2.36,1,"Panjang Island, East Kalimantan, Indonesia",PASSIVE INTEGRATED TRANSPONDER (PIT),4,,1,,MAY,MAY,,FEE,,,,
ERIM,Hawksbill,HATS64TS_Wood_etal_2017_Erim,HATS64TS,T,A,-80.021318,26.649614,1,"northernmost section of the Southeast Florida Continental Reef Tract, Palm Beach County, Florida, USA",SATELLITE TAG (GPS),7,,,2010; 2011; 2012; 2013; 2014,JUL; AUG; SEP,MAY; JUL; SEP; OCT; NOV,,FEE,,,,
ERIM,Hawksbill,HIFDRX77_Moncada_etal_2012_Erim,HIFDRX77,T,A,-79.02,21.44,5,"Nuevitas, Cuba; Isla de la Juventud, Cuba",Argos,12,4,,1989; 1990; 1991; 1992; 1993; 1994; 1995; 1996; 1997; 1998; 1999; 2000; 2001; 2002; 2003; 2004; 2005; 2006; 2007; 2008; 2009,(UNK),(UNK),,OBS,,,,
ERIM,Hawksbill,HIFDRX77_Moncada_etal_2012_Erim,HIFDRX77,T,B,-78.58,20.66,1,"Doce Leguas, Cuba",Argos,11,2,,,(UNK),(UNK),,NES,,,,
ERIM,Hawksbill,HIFDRX77_Moncada_etal_2012_Erim,HIFDRX77,T,C,-79.02,21.44,5,Cuban shelf waters,Argos,12,2,,,(UNK),(UNK),,FEE,,,,
ERIM,Hawksbill,HIFDRX77_Moncada_etal_2012_Erim,HIFDRX77,T,D,-83.4,15.77,1,Honduran waters,Argos,3,1,,,(UNK),(UNK),,FEE,,,,
ERIM,Hawksbill,HIFDRX77_Moncada_etal_2012_Erim,HIFDRX77,T,E,-77.18,9.11,5,Panama and Colombia waters,Argos,2,1,,,(UNK),(UNK),,FEE,,,,
ERIM,Hawksbill,HIFDRX77_Moncada_etal_2012_Erim,HIFDRX77,T,F,-88.48,22.85,1,Mexican waters,Argos,2,1,,,(UNK),(UNK),,FEE,,,,
ERIM,Hawksbill,HIFDRX77_Moncada_etal_2012_Erim,HIFDRX77,T,G,-66.6,14.85,5,Puerto Rican and Venezuelan waters,Argos,2,1,,,(UNK),(UNK),,MIG,,,,
ERIM,Hawksbill,HIFDRX77_Moncada_etal_2012_Erim,HIFDRX77,MR,H,-79.02,21.44,5,"Nuevitas, Cuba; Isla de la Juventud, Cuba; Doce Leguas, Cuba; Las Tunas, Cuba",Flipper,,,4,1989; 1990; 1991; 1992; 1993; 1994; 1995; 1996; 1997; 1998; 1999; 2000; 2001; 2002; 2003; 2004; 2005; 2006; 2007; 2008; 2009,(UNK),(UNK),,OBS,,,,
ERIM,Hawksbill,HIFDRX77_Moncada_etal_2012_Erim,HIFDRX77,MR,I,-83.46,12.56,1,Nicaragua,Flipper,,,1,,(UNK),(UNK),,OBS,,,,
ERIM,Hawksbill,HIFDRX77_Moncada_etal_2012_Erim,HIFDRX77,MR,J,-75.1,10.97,1,Colombia,Flipper,,,1,,(UNK),(UNK),,OBS,,,,
ERIM,Hawksbill,HIFDRX77_Moncada_etal_2012_Erim,HIFDRX77,MR,K,-80.01,26.11,1,USA,Flipper,,,2,,(UNK),(UNK),,OBS,,,,
ERIM,Hawksbill,HIFDRX77_Moncada_etal_2012_Erim,HIFDRX77,MR,L,-88.48,22.85,1,Mexico,Flipper,,,1,,(UNK),(UNK),,OBS,,,,
ERIM,Hawksbill,HIFDRX77_Moncada_etal_2012_Erim,HIFDRX77,MR,M,-77.37,24.63,1,Bahamas,Flipper,,,1,,(UNK),(UNK),,OBS,,,,
ERIM,Hawksbill,HIFDRX77_Moncada_etal_2012_Erim,HIFDRX77,MR,N,-59.65,13.16,1,Barbados,Flipper,,,1,,(UNK),(UNK),,OBS,,,,
ERIM,Hawksbill,HIFDRX77_Moncada_etal_2012_Erim,HIFDRX77,MR,O,-64.78,17.78,1,US Virgin Islands,Flipper,,,1,,(UNK),(UNK),,OBS,,,,
ERIM,Hawksbill,HIFDRX77_Moncada_etal_2012_Erim,HIFDRX77,MR,P,-66.443579,17.833242,1,Puerto Rico,Flipper,,,1,,(UNK),(UNK),,OBS,,,,
ERIM,Hawksbill,HIFDRX77_Moncada_etal_2012_Erim,HIFDRX77,MR,Q,-66.39,10.74,5,Venezuela,Flipper,,,1,,(UNK),(UNK),,OBS,,,,
ERIM,Hawksbill,HIFDRX77_Moncada_etal_2012_Erim,HIFDRX77,MR,R,-79.02,21.44,5,Cuban waters,Flipper,,,8,,(UNK),(UNK),,OBS,,,,
ERIM,Hawksbill,JGSF6IW8_Vilaca_etal_2013_Erim,JGSF6IW8,G,A,-38.06,-12.69,1,"States of Bahia (Sauipe, Praia do Forte, and Arembepe)",flipper; mitochondrial,120,,,1999; 2000; 2001; 2002; 2003; 2004; 2005,,,JAN,NES,,,,
ERIM,Hawksbill,JGSF6IW8_Vilaca_etal_2013_Erim,JGSF6IW8,MR,A,-38.06,-12.69,1,"States of Bahia (Sauipe, Praia do Forte, and Arembepe)",flipper; mitochondrial,120,,,1999; 2000; 2001; 2002; 2003; 2004; 2005,(UNK),(UNK),,NES,,,,
